Term,Session,Bidding Window,Course Code,Description,Section,Vacancy,Opening Vacancy,Before Process Vacancy,D.I.C.E,After Process Vacancy,Enrolled Students,Median Bid,Min Bid,Instructor,School/Department
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-IS1704,Computational Thinking and Programming,G1,45,0,0,0,0,0,0.00,0.00, ARNE JONNI SUPPE,SIS
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-IS1704,Computational Thinking and Programming,G10,45,0,0,0,0,0,0.00,0.00, SERENA GOH,SIS
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-IS1704,Computational Thinking and Programming,G11,45,0,0,0,0,0,0.00,0.00, TONY TANG,SIS
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-IS1704,Computational Thinking and Programming,G12,45,0,0,0,0,0,0.00,0.00, TONY TANG,SIS
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-IS1704,Computational Thinking and Programming,G13,45,0,0,0,0,0,0.00,0.00, JOELLE ELMALEH,SIS
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-IS1704,Computational Thinking and Programming,G14,45,0,0,0,0,0,0.00,0.00, JOELLE ELMALEH,SIS
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-IS1704,Computational Thinking and Programming,G15,45,0,0,0,0,0,0.00,0.00, LOW SIOW MENG,SIS
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-IS1704,Computational Thinking and Programming,G2,45,0,0,0,0,0,0.00,0.00, ARNE JONNI SUPPE,SIS
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-IS1704,Computational Thinking and Programming,G3,45,0,0,0,0,0,0.00,0.00, ARNE JONNI SUPPE,SIS
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-IS1704,Computational Thinking and Programming,G4,45,0,0,0,0,0,0.00,0.00, TA NGUYEN BINH DUONG,SIS
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-IS1704,Computational Thinking and Programming,G5,45,0,0,0,0,0,0.00,0.00, TA NGUYEN BINH DUONG,SIS
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-IS1704,Computational Thinking and Programming,G6,45,0,0,0,0,0,0.00,0.00, TANG QIAN,SIS
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-IS1704,Computational Thinking and Programming,G7,45,0,0,0,0,0,0.00,0.00, TANG QIAN,SIS
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-IS1704,Computational Thinking and Programming,G8,45,0,0,0,0,0,0.00,0.00, TANG QIAN,SIS
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-IS1704,Computational Thinking and Programming,G9,45,0,0,0,0,0,0.00,0.00, TANG QIAN,SIS
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-JPAN2401,Japanese,G1,45,35,34,0,0,35,53.49,21.00," AKIKO ITO, AKIKO ITO",OCC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-JPAN2401,Japanese,G2,45,35,35,0,9,26,50.00,25.55," AKIKO ITO, AKIKO ITO",OCC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-KREA2402,Korean,G1,45,35,35,0,0,35,52.24,30.88," SEO JI YUN, SEO JI YUN",OCC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-KREA2402,Korean,G2,45,35,35,0,8,27,45.88,15.00," SEO JI YUN, SEO JI YUN",OCC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-LAW2215,Digital Intelligence for Lawyers,G1,38,33,33,0,31,2,26.76,25.49, LIM HOW KHANG,SOL
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-LAW2215,Digital Intelligence for Lawyers,G61,7,7,7,0,7,0,0.00,0.00, LIM HOW KHANG,SOLGPO
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-LAW2241,"Computational Thinking, Computational Law and Legal Technology",G1,38,33,33,0,28,5,22.56,20.00, ALEXIS CHUN,SOL
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-LAW2241,"Computational Thinking, Computational Law and Legal Technology",G61,7,7,7,0,4,3,15.00,10.00, ALEXIS CHUN,SOLGPO
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-LAW2244,Medicine and the Law,G1,38,33,33,0,0,33,25.00,17.98," ALEX CHENG, ERIC TIN, JANSEN AW",SOL
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-LAW2244,Medicine and the Law,G61,7,7,7,0,0,7,76.00,30.99," ALEX CHENG, ERIC TIN, JANSEN AW",SOLGPO
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-LAW2245,Sustainability Law in Business Practice,G1,38,33,33,0,21,12,21.10,10.00, PRESTON WONG,SOL
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-LAW2245,Sustainability Law in Business Practice,G61,7,7,7,0,3,4,20.00,10.00, PRESTON WONG,SOLGPO
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-LAW2630,"Introduction to Chinese History, Culture, Economy, Politics and Law",G1,38,33,33,0,16,17,25.00,13.51, HENRY GAO,SOL
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-LAW2630,"Introduction to Chinese History, Culture, Economy, Politics and Law",G61,7,7,7,0,7,0,0.00,0.00, HENRY GAO,SOLGPO
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-MAND2404,Mandarin,G1,45,35,35,0,5,30,15.39,10.00, WANG SHENGYU,OCC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-MGMT1302,"Business, Government and Society",G1,45,20,20,0,0,20,20.00,16.51, CHAN KAY MIN,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-MGMT1302,"Business, Government and Society",G10,45,20,19,0,0,20,43.44,41.50, LOO KHEE SHENG,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-MGMT1302,"Business, Government and Society",G11,45,20,20,0,0,20,42.05,40.99, LOO KHEE SHENG,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-MGMT1302,"Business, Government and Society",G12,45,20,20,0,0,20,32.01,30.00, MOHAMED IRSHAD ABBAS ALI,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-MGMT1302,"Business, Government and Society",G13,45,20,20,0,0,20,32.46,30.08, MOHAMED IRSHAD ABBAS ALI,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-MGMT1302,"Business, Government and Society",G2,45,20,20,0,0,20,18.65,17.76, CHAN KAY MIN,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-MGMT1302,"Business, Government and Society",G3,45,20,20,0,0,20,20.70,12.40, LIEW YAH LING,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-MGMT1302,"Business, Government and Society",G4,45,20,20,0,6,14,19.94,10.00, LIEW YAH LING,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-MGMT1302,"Business, Government and Society",G5,45,20,19,0,0,20,45.62,44.58, GILBERT TAN YIP WEI,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-MGMT1302,"Business, Government and Society",G6,45,20,20,0,12,8,39.45,18.00, GILBERT TAN YIP WEI,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-MGMT1302,"Business, Government and Society",G7,45,20,20,0,0,20,23.34,18.99, ELIZABETH SU,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-MGMT1302,"Business, Government and Society",G8,45,20,20,0,0,20,23.25,18.00, ELIZABETH SU,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-MGMT1302,"Business, Government and Society",G9,45,20,20,0,0,20,45.69,42.28, LOO KHEE SHENG,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-MGMT1302,"Business, Government and Society",SG81,1,1,0,0,0,1,0.00,0.00, ELIZABETH SU,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-MGMT1302,"Business, Government and Society",SG82,1,1,0,0,0,1,0.00,0.00, GILBERT TAN YIP WEI,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-MGMT1303,Entrepreneurship and Business Creation,G1,45,38,38,0,14,24,15.04,10.00, NG XU WEN,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-MGMT2207,Innovations for Asia’s Smart Cities(SMU-X),G1,46,35,35,0,15,20,15.34,10.00," THOMAS MENKHOFF, KAN SIEW NING, KEVIN CHEONG",LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-MGMT2238,Doing Business with Artificial Intelligence,G1,45,35,35,0,0,35,60.14,58.57," THOMAS MENKHOFF, KAN SIEW NING",LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-MLAY2405,Bahasa Melayu,G1,45,35,35,0,0,35,60.03,55.00, SAHRI BIN MD SALLEH,OCC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-OBHR1308,Transformative Leadership(SMU-X),G55,25,0,0,0,0,23,0.00,0.00, PAUL LIM HENG LEONG,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-OBHR1309,Negotiating in Management and Business,G1,45,20,20,0,0,20,34.99,23.22, MICHAEL SCHAERER,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-OBHR1309,Negotiating in Management and Business,G2,45,20,20,0,0,20,39.29,34.00, MICHAEL SCHAERER,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-OBHR1309,Negotiating in Management and Business,G3,45,20,20,0,0,20,37.37,32.15, MICHAEL SCHAERER,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-POSC2604,Politics of South East Asia,G1,45,25,24,0,0,25,35.39,32.00, YUSRI SUPIYAN,SOSS
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-POSC2604,Politics of South East Asia,SG81,1,1,0,0,0,1,0.00,0.00, YUSRI SUPIYAN,SOSS
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-PSYC2231,Cyberpsychology: Technology and The Human Mind,G1,45,30,30,0,0,30,47.74,40.01, GILAINE NG RUI,SOSS
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-SSOC2227,Sustainability and Society,G1,45,30,30,0,12,18,15.00,10.08," ANNIKA RIEGER, ANNIKA RIEGER",SOSS
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-SSOC2234,Sustainability Reasoning and Analysis,G1,45,30,30,0,14,16,25.39,12.50, JUDE KURNIAWAN,SOSS
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1202,Introductory Statistics,G1,45,10,10,0,1,9,28.01,10.63, WU ZHENGXIAO,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1202,Introductory Statistics(SMU-X),G10,45,10,10,0,2,8,13.44,11.07, ROSIE CHING,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1202,Introductory Statistics(SMU-X),G11,45,10,10,0,5,5,13.99,10.00, ROSIE CHING,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1202,Introductory Statistics(SMU-X),G12,45,10,10,0,0,10,14.70,12.89, ROSIE CHING,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1202,Introductory Statistics(SMU-X),G13,45,10,10,0,0,10,16.45,12.88, ROSIE CHING,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1202,Introductory Statistics(SMU-X),G14,45,10,10,0,0,10,13.99,12.98, ROSIE CHING,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1202,Introductory Statistics,G15,45,10,10,0,0,10,45.05,41.01, DANIEL SOH,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1202,Introductory Statistics,G16,45,10,10,0,0,10,23.73,19.91, GAN CHUI GOH,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1202,Introductory Statistics,G17,45,10,10,0,5,5,25.00,18.00, GAN CHUI GOH,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1202,Introductory Statistics,G18,45,10,10,0,0,10,50.49,43.11, RAYMOND TEO,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1202,Introductory Statistics,G19,45,10,10,0,0,10,55.80,52.00, RAYMOND TEO,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1202,Introductory Statistics,G2,45,10,10,0,0,10,33.01,23.04, WU ZHENGXIAO,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1202,Introductory Statistics,G20,45,10,10,0,0,10,55.16,52.00, RAYMOND TEO,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1202,Introductory Statistics,G21,45,10,10,0,0,10,55.84,52.04, RAYMOND TEO,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1202,Introductory Statistics,G22,45,10,10,0,0,10,35.78,30.55, YEO KENG LEONG,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1202,Introductory Statistics,G23,45,10,10,0,0,10,35.63,35.59, ZHANG YAJIE,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1202,Introductory Statistics,G24,45,10,10,0,0,10,40.54,39.49, ZHANG YAJIE,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1202,Introductory Statistics,G25,45,10,10,0,7,3,40.01,25.01, SOMI SHIN,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1202,Introductory Statistics,G3,45,10,10,0,0,10,31.44,27.25, WU ZHENGXIAO,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1202,Introductory Statistics,G4,45,10,10,0,4,6,30.00,30.00, WU ZHENGXIAO,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1202,Introductory Statistics,G5,45,10,10,0,0,10,28.95,25.00, DENIS LEUNG,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1202,Introductory Statistics,G6,45,10,10,0,4,6,28.44,15.01, DENIS LEUNG,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1202,Introductory Statistics,G7,45,10,10,0,7,3,26.69,26.69, DENIS LEUNG,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1202,Introductory Statistics,G8,45,10,10,0,0,10,44.74,40.88, LIU SHEW FAN,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1202,Introductory Statistics,G9,45,10,10,0,0,10,41.16,38.88, LIU SHEW FAN,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1202,Introductory Statistics,SG81,2,2,0,0,0,2,0.00,0.00, WU ZHENGXIAO,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1202,Introductory Statistics,SG82,1,1,0,0,0,1,0.00,0.00, DANIEL SOH,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1202,Introductory Statistics,SG83,1,1,0,0,0,1,0.00,0.00, RAYMOND TEO,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1202,Introductory Statistics,SG84,1,1,0,0,0,1,0.00,0.00, YEO KENG LEONG,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1203,Introduction to Statistical Theory,G1,45,3,3,0,2,1,13.05,13.05, YANG ZHENLIN,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1203,Introduction to Statistical Theory,G2,45,3,3,0,1,2,15.67,10.10, CHOW HWEE KWAN,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1203,Introduction to Statistical Theory,G3,45,3,3,0,3,0,0.00,0.00, CHOW HWEE KWAN,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1203,Introduction to Statistical Theory,G4,45,3,3,0,2,1,28.99,28.99, ZHANG YAJIE,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-STAT1203,Introduction to Statistical Theory,SG81,1,1,0,0,0,1,0.00,0.00, ZHANG YAJIE,SOE
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-THAI2403,Thai,G1,45,35,35,0,0,35,40.02,33.50, SUKSRI LUMPRASERT,OCC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR-THAI2403,Thai,G2,45,35,35,0,5,30,40.80,19.55, SUKSRI LUMPRASERT,OCC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G1,25,1,1,0,1,0,0.00,0.00," CHONG YIN TENG, CHONG YIN TENG",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G10,25,1,1,0,1,0,0.00,0.00," CHAN TSU AI IVY, CHAN TSU AI IVY",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G11,25,0,0,0,0,0,0.00,0.00," CLAIRE TAN LEE FANG, CLAIRE TAN LEE FANG",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G12,25,1,1,0,1,0,0.00,0.00," OUYANG XIN, OUYANG XIN",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G13,25,1,1,0,1,0,0.00,0.00," THANUSHA RAJ, THANUSHA RAJ",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G14,25,0,0,0,0,0,0.00,0.00," JULYN KANG, JULYN KANG",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G15,25,1,1,0,1,0,0.00,0.00," JULYN KANG, JULYN KANG",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G16,25,1,1,0,1,0,0.00,0.00," NORA SAHEER, NORA SAHEER",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G17,25,1,1,0,1,0,0.00,0.00," NORA SAHEER, NORA SAHEER",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G18,25,0,0,0,0,0,0.00,0.00," NORA SAHEER, NORA SAHEER",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G19,25,1,1,0,1,0,0.00,0.00," VINEETHA NAIR, VINEETHA NAIR",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G2,25,0,0,0,0,0,0.00,0.00," LOKE MICHELLE, LOKE MICHELLE",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G20,25,1,1,0,0,1,10.00,10.00," VINEETHA NAIR, VINEETHA NAIR",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G21,25,0,0,0,0,0,0.00,0.00," VINEETHA NAIR, VINEETHA NAIR",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G22,25,0,0,0,0,0,0.00,0.00," CHRISTINE LEE, CHRISTINE LEE",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G23,25,0,0,0,0,0,0.00,0.00," CHRISTINE LEE, CHRISTINE LEE",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G24,25,0,0,0,0,0,0.00,0.00," LOW BEE HONG, LOW BEE HONG",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G25,25,0,0,0,0,0,0.00,0.00," LOW BEE HONG, LOW BEE HONG",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G26,25,0,0,0,0,0,0.00,0.00," LING CHIA YEN, LING CHIA YEN",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G27,25,0,0,0,0,0,0.00,0.00," LING CHIA YEN, LING CHIA YEN",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G28,25,0,0,0,0,0,0.00,0.00," NICOLA HELEN GREEN, NICOLA HELEN GREEN",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G29,25,0,0,0,0,0,0.00,0.00," NICOLA HELEN GREEN, NICOLA HELEN GREEN",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G3,25,1,1,0,0,1,10.00,10.00," TAN CHIA MIEN, TAN CHIA MIEN",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G30,25,0,0,0,0,0,0.00,0.00," MABEL TAN CHAI LIN, MABEL TAN CHAI LIN",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G31,25,0,0,0,0,0,0.00,0.00," MABEL TAN CHAI LIN, MABEL TAN CHAI LIN",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G32,25,0,0,0,0,0,0.00,0.00," LEE SIEW YAN AGNES, LEE SIEW YAN AGNES",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G33,25,0,0,0,0,0,0.00,0.00," LEE SIEW YAN AGNES, LEE SIEW YAN AGNES",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G34,25,0,0,0,0,0,0.00,0.00," LIM SEE CHEN, LIM SEE CHEN",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G35,25,0,0,0,0,0,0.00,0.00," OUYANG XIN, OUYANG XIN",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G36,25,0,0,0,0,0,0.00,0.00," OUYANG XIN, OUYANG XIN",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G37,25,0,0,0,0,0,0.00,0.00," PHOEBE SEOW SU KIAN, PHOEBE SEOW SU KIAN",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G38,25,0,0,0,0,0,0.00,0.00," PHOEBE SEOW SU KIAN, PHOEBE SEOW SU KIAN",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G39,25,0,0,0,0,0,0.00,0.00," ESTHER SONG YIK SAN, ESTHER SONG YIK SAN",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G4,25,1,1,0,0,1,12.00,12.00," FERNANDEZ CLAUDINE JEAN, FERNANDEZ CLAUDINE JEAN",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G40,25,0,0,0,0,0,0.00,0.00," FERNANDEZ CLAUDINE JEAN, FERNANDEZ CLAUDINE JEAN",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G5,25,0,0,0,0,0,0.00,0.00," TIMOTHY CHAN, TIMOTHY CHAN",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G58,25,0,0,0,0,0,0.00,0.00," CHONG YIN TENG, CHONG YIN TENG",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G59,25,0,0,0,0,0,0.00,0.00," TAN CHIA MIEN, TAN CHIA MIEN",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G6,25,1,1,0,1,0,0.00,0.00," TIMOTHY CHAN, TIMOTHY CHAN",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G7,25,1,1,0,1,0,0.00,0.00," TIMOTHY CHAN, TIMOTHY CHAN",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G8,25,1,1,0,1,0,0.00,0.00," CHAN TSU AI IVY, CHAN TSU AI IVY",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1100,Writing and Reasoning,G9,25,0,0,0,0,0,0.00,0.00," CHAN TSU AI IVY, CHAN TSU AI IVY",CEC
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1201,Calculus,G1,45,3,3,0,3,0,0.00,0.00, ZHAO YIBAO,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1201,Calculus,G2,45,3,3,0,0,3,11.21,11.00, ZHAO YIBAO,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1201,Calculus,G3,45,3,3,0,2,1,10.00,10.00, ZHAO YIBAO,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1201,Calculus,G4,45,3,3,0,0,3,18.88,14.43, ZHAO YIBAO,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1201,Calculus,G5,45,3,3,0,2,1,27.00,27.00, LIU PENG,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1201,Calculus,SG81,1,1,0,0,0,1,0.00,0.00, ZHAO YIBAO,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1301,Leadership and Team Building(SMU-X),G1,45,20,19,0,0,20,38.19,37.12, RANI TAN,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1301,Leadership and Team Building(SMU-X),G10,45,20,20,0,0,20,39.57,37.39, ROGER LOW,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1301,Leadership and Team Building(SMU-X),G2,45,20,20,0,0,20,35.72,30.88, RANI TAN,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1301,Leadership and Team Building(SMU-X),G3,45,20,20,0,0,20,37.94,37.12, RANI TAN,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1301,Leadership and Team Building(SMU-X),G4,45,20,20,0,0,20,35.99,34.23, RANI TAN,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1301,Leadership and Team Building(SMU-X),G5,45,20,20,0,0,20,36.01,34.92, RANI TAN,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1301,Leadership and Team Building(SMU-X),G6,45,20,20,0,0,20,29.50,27.00," THOMAS MENKHOFF, KAN SIEW NING, KEVIN CHEONG",LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1301,Leadership and Team Building(SMU-X),G7,45,20,20,0,0,20,44.02,43.00, HANOI LOK,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1301,Leadership and Team Building(SMU-X),G8,45,20,20,0,0,20,41.97,40.44, HANOI LOK,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 1 Window 1,COR1301,Leadership and Team Building(SMU-X),G9,45,20,20,0,0,20,40.00,38.88, ROGER LOW,LKCSOB
