Term,Session,Bidding Window,Course Code,Description,Section,Vacancy,Opening Vacancy,Before Process Vacancy,D.I.C.E,After Process Vacancy,Enrolled Students,Median Bid,Min Bid,Instructor,School/Department
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS111,Introduction to Programming,G6,40,39,6,0,5,34,65.99,65.99, KOH KWAN CHIN,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS111,Introduction to Programming,G7,40,39,5,0,5,34,0.00,0.00, ARUL OBUCHETTIAR KRISHNARAJ,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS111,Introduction to Programming,G8,40,39,7,0,6,33,25.03,25.03, ARUL OBUCHETTIAR KRISHNARAJ,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS111,Introduction to Programming,G9,40,39,7,0,6,33,10.69,10.69, LEE WEEN JIANN,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS111,Introduction to Programming,SG81,1,1,1,0,1,0,0.00,0.00,,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS114,Computing Fundamentals,G1,45,45,0,0,0,45,0.00,0.00, PIUS LEE,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS114,Computing Fundamentals,G2,46,46,1,0,0,46,23.44,23.44, RAMANATHAN KIRUTHIKA,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS114,Computing Fundamentals,G3,46,46,0,0,0,46,0.00,0.00, RAMANATHAN KIRUTHIKA,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS114,Computing Fundamentals,G4,46,46,0,0,0,46,0.00,0.00, XU YIXIN,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS114,Computing Fundamentals,G5,46,46,0,0,0,46,0.00,0.00, XU YIXIN,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS114,Computing Fundamentals,G6,45,45,0,0,0,45,0.00,0.00, XU YIXIN,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS114,Computing Fundamentals,G7,46,46,1,0,0,46,10.00,10.00, XU YIXIN,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS114,Computing Fundamentals,G8,46,46,2,0,2,44,0.00,0.00, SWAVEK WLODKOWSKI,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS114,Computing Fundamentals,G9,44,44,0,0,0,44,0.00,0.00, SWAVEK WLODKOWSKI,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS210,Business Process Analysis & Solutioning,G1,44,44,2,0,1,43,22.30,22.30, KE PING FAN,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS210,Business Process Analysis & Solutioning,G10,44,44,1,0,0,44,20.69,20.69, KE PING FAN,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS210,Business Process Analysis & Solutioning,G2,44,44,0,0,0,44,0.00,0.00, KE PING FAN,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS210,Business Process Analysis & Solutioning,G3,44,44,1,0,1,43,0.00,0.00, SWAPNA GOTTIPATI,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS210,Business Process Analysis & Solutioning,G4,44,44,0,0,0,44,0.00,0.00, SWAPNA GOTTIPATI,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS210,Business Process Analysis & Solutioning,G5,44,44,1,0,1,43,0.00,0.00, RAMANATHAN KIRUTHIKA,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS210,Business Process Analysis & Solutioning,G6,44,44,1,0,0,44,30.00,30.00, RAMANATHAN KIRUTHIKA,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS210,Business Process Analysis & Solutioning,G7,44,44,1,0,1,43,0.00,0.00, RAFAEL J. BARROS,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS210,Business Process Analysis & Solutioning,G8,44,44,0,0,0,44,0.00,0.00, RAFAEL J. BARROS,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS210,Business Process Analysis & Solutioning,G9,44,44,3,0,3,41,0.00,0.00, FIONA LEE,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS211,Interaction Design and Prototyping,G1,44,44,1,0,0,44,40.35,40.35, BENJAMIN GAN KOK SIEW,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS211,Interaction Design and Prototyping,G10,44,44,1,0,1,43,0.00,0.00, ROSIANA NATALIE,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS211,Interaction Design and Prototyping,G2,44,44,0,0,0,44,0.00,0.00, BENJAMIN GAN KOK SIEW,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS211,Interaction Design and Prototyping,G21,44,33,0,0,0,33,0.00,0.00, KOTARO HARA,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS211,Interaction Design and Prototyping,G22,44,37,0,0,0,37,0.00,0.00, KOTARO HARA,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS211,Interaction Design and Prototyping,G23,44,36,0,0,0,36,0.00,0.00, KOTARO HARA,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS211,Interaction Design and Prototyping,G24,44,38,0,0,0,38,0.00,0.00, OUH ENG LIEH,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS211,Interaction Design and Prototyping,G3,44,44,0,0,0,44,0.00,0.00, BENJAMIN GAN KOK SIEW,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS211,Interaction Design and Prototyping,G4,44,44,0,0,0,44,0.00,0.00, BENJAMIN GAN KOK SIEW,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS211,Interaction Design and Prototyping,G5,44,44,0,0,0,44,0.00,0.00, BENJAMIN GAN KOK SIEW,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS211,Interaction Design and Prototyping,G6,44,44,0,0,0,44,0.00,0.00, OUH ENG LIEH,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS211,Interaction Design and Prototyping,G7,44,44,4,0,3,41,15.07,15.07, LEE MIN HUN,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS211,Interaction Design and Prototyping,G8,44,44,0,0,0,44,0.00,0.00, LEE MIN HUN,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS211,Interaction Design and Prototyping,G9,44,44,5,0,4,40,10.00,10.00, WENDY TAN,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS212,Software Project Management,G1,44,44,4,0,3,41,15.59,15.59, CHRISTOPHER MICHAEL POSKITT,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS212,Software Project Management,G2,45,45,0,0,0,45,0.00,0.00, CHRISTOPHER MICHAEL POSKITT,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS212,Software Project Management,G3,44,44,1,0,0,44,10.03,10.03, RAJESH KRISHNA BALAN,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS212,Software Project Management,G4,44,44,2,0,2,42,0.00,0.00, RAJESH KRISHNA BALAN,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS212,Software Project Management,G5,44,44,0,0,0,44,0.00,0.00, LAU YI MENG,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS212,Software Project Management,G6,44,44,2,0,2,42,0.00,0.00, LAU YI MENG,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS212,Software Project Management,G7,44,44,5,0,3,41,10.00,10.00, NICHOLAS TAN CHEE HIANG,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS212,Software Project Management,G8,44,44,1,0,0,44,26.99,26.99, NICHOLAS TAN CHEE HIANG,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS212,Software Project Management,G9,44,44,3,0,0,44,12.33,12.33, NICHOLAS TAN CHEE HIANG,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS215,Digital Business - Technologies and Transformation,G1,43,43,9,0,5,38,19.45,14.98, LO SIAW LING,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS215,Digital Business - Technologies and Transformation,SG81,2,2,0,0,0,2,0.00,0.00, LO SIAW LING,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS216,Web Application Development II,G1,45,45,0,0,0,45,0.00,0.00, KYONG JIN SHIM,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS216,Web Application Development II,G10,45,45,0,0,0,45,0.00,0.00, FWA HUA LEONG,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS216,Web Application Development II,G2,46,46,0,0,0,46,0.00,0.00, KYONG JIN SHIM,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS216,Web Application Development II,G3,46,46,0,0,0,46,0.00,0.00, SHAR LWIN KHIN,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS216,Web Application Development II,G4,46,46,0,0,0,46,0.00,0.00, SHAR LWIN KHIN,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS216,Web Application Development II,G5,45,45,0,0,0,45,0.00,0.00, MOK HENG NGEE,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS216,Web Application Development II,G6,45,45,1,0,0,45,61.29,61.29, MOK HENG NGEE,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS216,Web Application Development II,G7,45,45,0,0,0,45,0.00,0.00, MOK HENG NGEE,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS216,Web Application Development II,G8,45,45,2,0,0,45,15.15,15.15, FWA HUA LEONG,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS216,Web Application Development II,G9,46,46,0,0,0,46,0.00,0.00, FWA HUA LEONG,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS217,Analytics Foundation,G1,43,43,4,0,3,40,16.70,16.70, JASON CHAN,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS217,Analytics Foundation,G2,43,43,3,0,0,43,18.89,15.35, JASON CHAN,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS217,Analytics Foundation,G3,43,43,2,0,2,41,0.00,0.00, FWA HUA LEONG,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS217,Analytics Foundation,G4,43,43,9,0,8,35,10.00,10.00, FWA HUA LEONG,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS217,Analytics Foundation,SG81,3,3,0,0,0,3,0.00,0.00, JASON CHAN,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS404,Technology Entrepreneurship Study Mission (Asia)(Japan (Tokyo)),G1,25,21,0,0,0,25,0.00,0.00, BENJAMIN GAN KOK SIEW,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS412,Enterprise Business Solutions(SMU-X),G1,42,42,1,0,1,41,0.00,0.00, LUM ENG KIT,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS419,Retail Banking and Mobile Technology,G1,34,34,3,0,3,31,0.00,0.00, PATRICK THNG,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS419,Retail Banking and Mobile Technology,G2,34,34,19,0,17,17,40.17,28.00, KARTHIKEYAN KANNAN,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS423,Financial Markets Processes and Technology,G1,44,44,2,0,0,44,25.90,25.80, RANDALL EUGENE DURAN,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS423,Financial Markets Processes and Technology,G2,44,44,6,0,3,41,34.00,10.00, RANDALL EUGENE DURAN,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS424,Data Mining and Business Analytics,G1,44,44,1,0,0,44,70.88,70.88, WANG ZHAOXIA,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS424,Data Mining and Business Analytics,G2,44,44,2,0,0,44,89.62,81.00, WANG ZHAOXIA,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS425,Digital Transformation Strategy(SMU-X),G1,45,45,2,0,2,43,0.00,0.00," ANNIE NG, WONG YUET NAN",SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS428,Visual Analytics for Business Intelligence,G1,44,44,3,0,0,44,55.79,48.00, WANG YONG,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS428,Visual Analytics for Business Intelligence,G2,44,44,4,0,0,44,21.76,15.00, WANG YONG,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS430,Digital Payments and Innovation,G1,35,35,13,0,11,24,24.71,24.71, LAU YI MENG,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS430,Digital Payments and Innovation,G2,35,35,7,0,7,28,0.00,0.00, LAU YI MENG,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS430,Digital Payments and Innovation,SG81,1,1,0,0,0,1,0.00,0.00, LAU YI MENG,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS434,Social Analytics and Applications(SMU-X),G1,44,44,3,0,2,42,20.00,20.00, GAO WEI,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS434,Social Analytics and Applications(SMU-X),G2,44,44,3,0,1,43,14.05,10.07, GAO WEI,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS442,Object Oriented Programming(SMU-X),G1,45,45,1,0,0,45,121.70,121.70, LEE YEOW LEONG,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS442,Object Oriented Programming(SMU-X),G2,45,45,1,0,0,45,88.89,88.89, LEE YEOW LEONG,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS444,Digital Banking Enterprise Architecture,G1,39,39,1,0,1,38,0.00,0.00, ALAN MEGARGEL,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS444,Digital Banking Enterprise Architecture,G2,40,40,22,0,22,18,0.00,0.00, ALAN MEGARGEL,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS444,Digital Banking Enterprise Architecture,SG81,1,1,0,0,0,1,0.00,0.00, ALAN MEGARGEL,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS445,Corporate Banking Technology,SG91,1,1,0,0,0,1,0.00,0.00, ALAN MEGARGEL,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS446,Managing Customer Relations with Analytics: Asian Insights,G1,44,44,3,0,0,44,45.89,34.25, RAFAEL J. BARROS,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS446,Managing Customer Relations with Analytics: Asian Insights,G2,44,44,4,0,3,41,15.68,15.68, RAFAEL J. BARROS,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS446,Managing Customer Relations with Analytics: Asian Insights,G3,44,44,5,0,5,39,0.00,0.00, ALAN HO,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS452,Blockchain Applications in Financial Services,G1,40,40,6,0,4,35,18.02,15.01, PAUL GRIFFIN,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS452,Blockchain Applications in Financial Services,G2,40,40,7,0,5,35,13.06,10.12, PAUL GRIFFIN,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS453,Financial Analytics,G1,44,44,4,0,2,42,18.26,15.83, RANDALL EUGENE DURAN,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS453,Financial Analytics,G2,43,43,1,0,0,43,75.91,75.91, RANDALL EUGENE DURAN,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS454,Applied Enterprise Analytics(SMU-X),G1,35,35,29,0,29,6,0.00,0.00, MURPHY CHOY,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS457,Fairness in Socio-technical Systems,G1,35,35,22,0,22,13,0.00,0.00, SUN JUN,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS458,Cloud Management and Engineering,G1,43,43,0,0,0,43,0.00,0.00," ZHOU YU XUAN, SOPHIA",SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS458,Cloud Management and Engineering,G2,43,43,2,0,0,43,37.37,35.83, SIM CHER BOON,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS459,Big Data Architecture(SMU-X),G1,44,44,3,0,0,44,65.61,30.00, KYONG JIN SHIM,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS460,Machine Learning & Applications,G1,44,44,13,0,12,32,10.00,10.00, WANG ZHAOXIA,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS460,Machine Learning & Applications,G2,44,44,6,0,3,41,16.93,10.03, WANG ZHAOXIA,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS462,Virtual Reality for Business(SMU-X),G1,42,42,4,0,0,42,14.50,10.00," KYONG JIN SHIM, LUTHER CHAN",SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS470,Guided Research in Computing,G1,45,5,4,0,0,5,10.00,10.00, SUN JUN,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS471,Guided Research in Computing 2,G1,45,5,5,0,5,0,0.00,0.00, SUN JUN,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS472,Guided Advanced Research in Computing,G1,45,5,5,0,5,0,0.00,0.00, SUN JUN,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS483,IS/SMT/C&L Project Experience (Applications)(SMU-X),G1,50,50,50,0,30,20,10.00,10.00, PAVNEET SINGH BEDI,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS483,IS/SMT/C&L Project Experience (Applications)(SMU-X),G2,50,50,50,0,23,27,10.00,10.00, LUI HOE KEONG,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS483,IS/SMT/C&L Project Experience (Applications)(SMU-X),G3,50,50,50,0,28,22,10.00,10.00, HOE SIU LOON,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS483,IS/SMT/C&L Project Experience (Applications)(SMU-X),G4,50,50,50,0,25,25,10.00,10.00, EDMUND NG TOCK SOON,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS483,IS/SMT/C&L Project Experience (Applications)(SMU-X),G5,50,50,50,0,24,26,10.00,10.00, KELVIN CHNG,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS483,IS/SMT/C&L Project Experience (Applications)(SMU-X),G6,50,50,50,0,20,30,10.00,10.00, NG BENG LIM,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS484,IS Project Experience [FinTech](SMU-X),G1,50,50,50,0,17,33,10.00,10.00, SEEMA CHOKSHI,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS484,IS Project Experience [FinTech](SMU-X),G2,50,50,50,0,29,21,10.00,10.00, SEEMA CHOKSHI,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS485,IS/SMT/C&L Project Experience (Research)(SMU-X),G1,25,25,25,0,22,3,10.00,10.00, LEE MIN HUN,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS485,IS/SMT/C&L Project Experience (Research)(SMU-X),G2,25,25,25,0,22,3,10.00,10.00, PIUS LEE,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS485,IS/SMT/C&L Project Experience (Research),G3,25,25,25,0,22,3,10.00,10.00, KAM TIN SEONG,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS485,IS/SMT/C&L Project Experience (Research),G4,25,25,25,0,23,2,10.00,10.00, LO SIAW LING,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS491,Analytics and Cloud Technology Work-Study Elective,G1,45,20,0,0,0,20,0.00,0.00, LO SIAW LING,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,IS492,Cloud Solution Development Work-Study Elective,G1,45,15,0,0,0,15,0.00,0.00, OUH ENG LIEH,SIS
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW101_601,Contract Law 1,G1,45,45,1,0,0,45,24.10,24.10, THAM CHEE HO,SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW101_601,Contract Law 1,G2,45,45,0,0,0,45,0.00,0.00, THAM CHEE HO,SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW101_601,Contract Law 1,G3,45,44,0,0,0,44,0.00,0.00, THAM CHEE HO,SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW101_601,Contract Law 1,G4,45,45,0,0,0,45,0.00,0.00, THAM CHEE HO,SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW101_601,Contract Law 1,G5,45,45,0,0,0,45,0.00,0.00, THAM CHEE HO,SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW101_601,Contract Law 1,G50,45,38,12,0,12,26,0.00,0.00, LOO WEE LING,SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW101_601,Contract Law 1,G61,45,45,9,0,8,37,10.00,10.00, LOCKNIE HSU,SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW103_603,Criminal Law,G1,45,45,0,0,0,45,0.00,0.00," CHAN WING CHEONG, CHAN WING CHEONG",SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW103_603,Criminal Law,G2,45,45,0,0,0,45,0.00,0.00," WALTER WOON, WALTER WOON",SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW103_603,Criminal Law,G3,45,45,3,0,3,42,0.00,0.00," AZFER ALI KHAN, AZFER ALI KHAN",SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW103_603,Criminal Law,G4,45,45,0,0,0,45,0.00,0.00," CHANDRA MOHAN, CHANDRA MOHAN",SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW103_603,Criminal Law,G5,45,45,0,0,0,45,0.00,0.00," WALTER WOON, WALTER WOON",SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW103_603,Criminal Law,G61,45,45,9,0,8,37,10.00,10.00," CHAN WING CHEONG, CHAN WING CHEONG",SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW105_605,Law of Torts,G50,45,38,7,0,7,31,0.00,0.00," JERROLD SOH, JERROLD SOH",SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW106_606,Legal Research and Writing I,G1,28,28,1,0,1,27,0.00,0.00, ONG EE ING,SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW106_606,Legal Research and Writing I,G2,28,28,0,0,0,28,0.00,0.00, ONG EE ING,SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW106_606,Legal Research and Writing I,G3,28,28,1,0,1,27,0.00,0.00, DORCAS QUEK,SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW106_606,Legal Research and Writing I,G4,28,28,0,0,0,28,0.00,0.00, DORCAS QUEK,SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW106_606,Legal Research and Writing I,G5,28,28,0,0,0,28,0.00,0.00, FONG WEI LI,SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW106_606,Legal Research and Writing I,G6,28,28,0,0,0,28,0.00,0.00, LEO ZHI WEI,SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW106_606,Legal Research and Writing I,G61,23,22,4,0,3,19,10.00,10.00, ONG EE ING,SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW106_606,Legal Research and Writing I,G62,23,22,4,0,4,18,0.00,0.00, ONG EE ING,SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW106_606,Legal Research and Writing I,G7,28,27,0,0,0,27,0.00,0.00, KENNY YANG,SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW106_606,Legal Research and Writing I,G8,28,27,0,0,0,27,0.00,0.00, ANDREW CHIA,SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW108_608,The Singapore Legal System,G1,45,45,1,0,0,45,79.59,79.59, ALVIN SEE WEI-LIANG,SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW108_608,The Singapore Legal System,G2,45,45,1,0,0,45,10.00,10.00, IAN MAH,SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW108_608,The Singapore Legal System,G3,45,45,0,0,0,45,0.00,0.00, BENJAMIN JOSHUA ONG,SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW108_608,The Singapore Legal System,G4,45,45,0,0,0,45,0.00,0.00, EDWARD TI,SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW108_608,The Singapore Legal System,G5,45,45,0,0,0,45,0.00,0.00, BRYAN LEOW CHIN SENG,SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW108_608,The Singapore Legal System,G61,45,45,9,0,8,37,10.00,10.00, EDWARD TI,SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW201_621,Corporate Law,G50,45,44,25,0,25,19,0.00,0.00," STEPHEN BULL, STEPHEN BULL",SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW201_621,Corporate Law,G61,45,44,22,0,21,23,10.00,10.00," STEPHEN BULL, STEPHEN BULL",SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW202_622,Law of Property,G1,45,44,0,0,0,44,0.00,0.00," EDWARD TI, EDWARD TI",SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW202_622,Law of Property,G2,45,44,2,0,1,43,15.90,15.90," EDWARD TI, EDWARD TI",SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW202_622,Law of Property,G3,45,44,0,0,0,44,0.00,0.00," EDWARD TI, EDWARD TI",SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW202_622,Law of Property,G4,45,44,0,0,0,44,0.00,0.00," ALVIN SEE WEI-LIANG, ALVIN SEE WEI-LIANG",SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW202_622,Law of Property,G61,45,45,23,0,22,23,10.00,10.00," ALVIN SEE WEI-LIANG, ALVIN SEE WEI-LIANG",SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW301_631,Legal Theory & Philosophy,G1,46,46,1,0,0,46,35.00,35.00, TAN SEOW HON,SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW301_631,Legal Theory & Philosophy,G2,46,46,1,0,0,46,20.10,20.10, TAN SEOW HON,SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW301_631,Legal Theory & Philosophy,G3,46,45,0,0,0,45,0.00,0.00, ELGIN TAY,SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW301_631,Legal Theory & Philosophy,G4,46,44,0,0,0,44,0.00,0.00, JACIE LIM LI ZHEN,SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW301_631,Legal Theory & Philosophy,G51,45,45,4,0,4,41,0.00,0.00, TAN SEOW HON,SOL
2023-24 Term 1,Regular Academic Session,Round 2 Window 1,LAW301_631,Legal Theory & Philosophy,G61,45,45,18,0,18,27,0.00,0.00, NICK CHIAM,SOL
