Term,Session,Bidding Window,Course Code,Description,Section,Vacancy,Opening Vacancy,Before Process Vacancy,D.I.C.E,After Process Vacancy,Enrolled Students,Median Bid,Min Bid,Instructor,School/Department
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR2626,"Imagining the Self: Literature, Ethnicity and Gender in Asia",G3,48,33,0,0,0,33,0.00,0.00, EMILY SOON,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR2626,"Imagining the Self: Literature, Ethnicity and Gender in Asia",G4,48,33,19,0,17,16,16.00,16.00, EMILY SOON,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR2639,Sovereignties and Secularities: Political Theology in Postcolonial and Planetary Contexts,G1,48,33,5,1,4,29,54.18,18.06," TSE, JUSTIN K",OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR2639,Sovereignties and Secularities: Political Theology in Postcolonial and Planetary Contexts,G3,48,33,18,0,14,19,26.29,14.20," TSE, JUSTIN K",OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3001,Big Questions(Wealth and Poverty),G1,48,0,0,0,0,0,0.00,0.00, JOSHUA LUCZAK,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3001,Big Questions(Wealth and Poverty),G10,48,0,0,0,0,0,0.00,0.00, LIM LEON GIM,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3001,Big Questions(Wealth and Poverty),G11,48,0,0,0,0,0,0.00,0.00, LIM LEON GIM,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3001,Big Questions(Wealth and Poverty),G12,48,0,0,0,0,0,0.00,0.00, SIAN EIRA JAY,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3001,Big Questions(Wealth and Poverty),G13,48,0,0,0,0,0,0.00,0.00, PRESTON WONG,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3001,Big Questions(Wealth and Poverty),G14,48,0,0,0,0,0,0.00,0.00, PRESTON WONG,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3001,Big Questions(Wealth and Poverty),G15,48,0,0,0,0,0,0.00,0.00, NILOTPAL JHA,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3001,Big Questions(Wealth and Poverty),G16,48,0,0,0,0,0,0.00,0.00, NILOTPAL JHA,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3001,Big Questions(Wealth and Poverty),G17,48,0,0,0,0,0,0.00,0.00, NILOTPAL JHA,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3001,Big Questions(Wealth and Poverty),G18,48,0,0,0,0,0,0.00,0.00, PATRICK OLSEN,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3001,Big Questions(Wealth and Poverty),G19,48,0,0,0,0,0,0.00,0.00, PATRICK OLSEN,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3001,Big Questions(Wealth and Poverty),G2,48,0,0,0,0,0,0.00,0.00, JOSHUA LUCZAK,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3001,Big Questions(Wealth and Poverty),G20,48,0,0,0,0,0,0.00,0.00, DAVID OCON,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3001,Big Questions(Wealth and Poverty),G21,48,0,0,0,0,0,0.00,0.00, DAVID OCON,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3001,Big Questions(Wealth and Poverty),G22,48,0,0,0,0,0,0.00,0.00, JEFFREY GROVE,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3001,Big Questions(Wealth and Poverty),G23,48,0,0,0,0,0,0.00,0.00, NG SAI YING,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3001,Big Questions(Wealth and Poverty),G24,48,0,0,0,0,0,0.00,0.00, NG SAI YING,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3001,Big Questions(Wealth and Poverty),G25,48,0,0,0,0,0,0.00,0.00, NG SAI YING,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3001,Big Questions(Wealth and Poverty),G26,48,0,0,0,0,0,0.00,0.00, SOVAN PATRA,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3001,Big Questions(Wealth and Poverty),G27,48,0,0,0,0,0,0.00,0.00, ADRIANA BANOZIC,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3001,Big Questions(Wealth and Poverty),G28,48,0,0,0,0,0,0.00,0.00," TSE, JUSTIN K",OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3001,Big Questions(Wealth and Poverty),G3,48,0,0,0,0,0,0.00,0.00, JOSHUA LUCZAK,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3001,Big Questions(Wealth and Poverty),G4,48,0,0,0,0,0,0.00,0.00, JOSHUA LUCZAK,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3001,Big Questions(Wealth and Poverty),G5,48,0,0,0,0,0,0.00,0.00, CHRISTINE DUNN HENDERSON,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3001,Big Questions(Wealth and Poverty),G55,48,0,0,0,0,0,0.00,0.00, YEO WEE LOON,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3001,Big Questions(Wealth and Poverty),G56,48,0,0,0,0,0,0.00,0.00, SOVAN PATRA,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3001,Big Questions(Wealth and Poverty),G57,48,0,0,0,0,0,0.00,0.00, SOVAN PATRA,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3001,Big Questions(Wealth and Poverty),G6,48,0,0,0,0,0,0.00,0.00, CHRISTINE DUNN HENDERSON,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3001,Big Questions(Wealth and Poverty),G7,48,0,0,0,0,0,0.00,0.00, DAVID OCON,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3001,Big Questions(Wealth and Poverty),G8,48,0,0,0,0,0,0.00,0.00, DAVID OCON,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3001,Big Questions(Wealth and Poverty),G9,48,0,0,0,0,0,0.00,0.00, LIM LEON GIM,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3001,Big Questions,SG91,2,2,0,0,0,2,0.00,0.00, DARLENE MACHELL ESPENA,OCC
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3301,Ethics and Social Responsibility,G1,48,41,0,1,1,40,0.00,0.00," ONG ING KHIM, RUSSELL",SOL
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3301,Ethics and Social Responsibility,G10,48,41,0,0,0,41,0.00,0.00, NEO YU FAN,SOL
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3301,Ethics and Social Responsibility,G11,48,41,0,0,0,41,0.00,0.00, OOI HUEY HIEN,SOL
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3301,Ethics and Social Responsibility,G12,48,41,1,0,0,41,64.18,64.18," FUN WEI XUAN, JOEL",SOL
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3301,Ethics and Social Responsibility,G13,48,41,0,0,0,41,0.00,0.00, DANIEL SEAH,SOL
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3301,Ethics and Social Responsibility,G14,48,41,0,0,0,41,0.00,0.00, DANIEL SEAH,SOL
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3301,Ethics and Social Responsibility,G2,48,41,1,0,1,40,0.00,0.00, DIRK HARTUNG,SOL
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3301,Ethics and Social Responsibility,G3,48,41,0,0,0,41,0.00,0.00, DIRK HARTUNG,SOL
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3301,Ethics and Social Responsibility,G4,48,41,0,0,0,41,0.00,0.00, HENG WANG,SOL
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3301,Ethics and Social Responsibility,G5,48,41,0,0,0,41,0.00,0.00, HENG WANG,SOL
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3301,Ethics and Social Responsibility,G6,48,41,0,0,0,41,0.00,0.00, JASON GRANT ALLEN,SOL
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3301,Ethics and Social Responsibility,G7,48,41,0,0,0,41,0.00,0.00, JASON GRANT ALLEN,SOL
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3301,Ethics and Social Responsibility,G8,48,41,0,0,0,41,0.00,0.00, NOEMI CHAW,SOL
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3301,Ethics and Social Responsibility,G9,48,41,1,0,0,41,70.88,70.88, CHAN JUNHAO JUSTIN,SOL
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3302,Ethics and Social Responsibility for Accounting,G1,45,45,4,0,4,41,0.00,0.00, CLARENCE GOH,SOA
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3302,Ethics and Social Responsibility for Accounting,G2,45,45,2,0,2,43,0.00,0.00, CLARENCE GOH,SOA
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3302,Ethics and Social Responsibility for Accounting,G3,45,45,15,0,14,31,13.88,13.88, CLARENCE GOH,SOA
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3302,Ethics and Social Responsibility for Accounting,G4,45,45,3,0,1,44,19.35,10.69, CLARENCE GOH,SOA
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3304,Ethics and Corporate Responsibility,G1,48,43,0,0,0,43,0.00,0.00," VADERA, ABHIJEET K.",LKCSOB
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3304,Ethics and Corporate Responsibility,G10,48,43,25,0,25,18,0.00,0.00, SANDEEP SHARMA,LKCSOB
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3304,Ethics and Corporate Responsibility,G2,48,43,0,0,0,43,0.00,0.00," VADERA, ABHIJEET K.",LKCSOB
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3304,Ethics and Corporate Responsibility,G3,48,43,2,0,0,43,18.84,10.88, PAUL LIM HENG LEONG,LKCSOB
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3304,Ethics and Corporate Responsibility,G4,48,43,0,0,0,43,0.00,0.00, PAUL LIM HENG LEONG,LKCSOB
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3304,Ethics and Corporate Responsibility,G5,48,43,2,0,0,43,20.30,18.08, PAUL LIM HENG LEONG,LKCSOB
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3304,Ethics and Corporate Responsibility,G6,48,43,0,0,0,43,0.00,0.00, RONALD TAY,LKCSOB
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3304,Ethics and Corporate Responsibility,G7,48,43,2,0,1,42,15.82,15.82, RONALD TAY,LKCSOB
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3304,Ethics and Corporate Responsibility,G8,48,43,2,0,1,42,10.00,10.00, SANDEEP SHARMA,LKCSOB
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3304,Ethics and Corporate Responsibility,G9,48,43,0,0,0,43,0.00,0.00, NILOTPAL JHA,LKCSOB
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3304,Ethics and Corporate Responsibility,SG81,48,0,0,0,0,1,0.00,0.00, RONALD TAY,LKCSOB
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,COR3304,Ethics and Corporate Responsibility,SG82,48,0,0,0,0,1,0.00,0.00," VADERA, ABHIJEET K.",LKCSOB
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS101,Programming Fundamentals I,G1,48,5,0,0,0,5,0.00,0.00, LEE YEOW LEONG,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS101,Programming Fundamentals I,G2,48,2,0,0,0,2,0.00,0.00, LEE YEOW LEONG,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS101,Programming Fundamentals I,G3,48,3,1,0,1,2,0.00,0.00, JASON CHAN,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS101,Programming Fundamentals I,G4,48,0,0,0,0,0,0.00,0.00, JASON CHAN,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS102,Programming Fundamentals II,G1,44,44,0,0,0,46,0.00,0.00, ZHANG ZHIYUAN,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS102,Programming Fundamentals II,G2,45,45,0,0,0,50,0.00,0.00, ZHANG ZHIYUAN,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS102,Programming Fundamentals II,SG81,1,1,0,0,0,1,0.00,0.00, ZHANG ZHIYUAN,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS103,Linear Algebra for Computing Applications,G1,48,41,2,0,2,39,0.00,0.00, MANOJ THULASIDAS,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS103,Linear Algebra for Computing Applications,G2,48,41,0,0,0,41,0.00,0.00, MANOJ THULASIDAS,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS103,Linear Algebra for Computing Applications,G3,48,41,1,0,1,40,0.00,0.00, MANOJ THULASIDAS,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS103,Linear Algebra for Computing Applications,G4,48,41,1,0,1,40,0.00,0.00, MANOJ THULASIDAS,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS103,Linear Algebra for Computing Applications,SG81,48,0,0,0,0,2,0.00,0.00, MANOJ THULASIDAS,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS104,Mathematical Foundations of Computing,G1,45,3,1,0,1,2,0.00,0.00, LI YUCHEN,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS104,Mathematical Foundations of Computing,G2,45,3,0,0,0,3,0.00,0.00, LI YUCHEN,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS104,Mathematical Foundations of Computing,G3,40,8,0,0,0,8,0.00,0.00, DJORDJE ZIKELIC,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS104,Mathematical Foundations of Computing,G4,40,5,1,0,1,4,0.00,0.00, DJORDJE ZIKELIC,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS104,Mathematical Foundations of Computing,SG81,1,0,0,0,0,1,0.00,0.00, LI YUCHEN,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS201,Data Structures and Algorithms,G1,46,45,6,0,6,39,0.00,0.00, HADY W. LAUW,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS201,Data Structures and Algorithms,G2,46,45,8,0,8,37,0.00,0.00, HADY W. LAUW,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS201,Data Structures and Algorithms,G3,46,45,10,0,10,35,0.00,0.00, HUO YINTONG,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS201,Data Structures and Algorithms,G4,46,45,7,0,7,38,0.00,0.00, HUO YINTONG,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS203,Collaborative Software Development(SMU-X),G1,40,38,0,0,0,38,0.00,0.00, DON TA,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS203,Collaborative Software Development(SMU-X),G2,40,38,0,0,0,38,0.00,0.00, DON TA,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS203,Collaborative Software Development(SMU-X),G3,40,38,0,0,0,38,0.00,0.00, CHRISTOPH TREUDE,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS203,Collaborative Software Development(SMU-X),G4,40,38,18,0,18,20,0.00,0.00, CHRISTOPH TREUDE,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS203,Collaborative Software Development(SMU-X),G5,40,38,8,0,8,30,0.00,0.00, VINCENT OH YAN MING,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS205,Operating Systems,G1,46,40,4,0,4,36,0.00,0.00, NGO CHONG WAH,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS205,Operating Systems,G2,46,40,0,0,0,40,0.00,0.00, NGO CHONG WAH,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS205,Operating Systems,G3,46,40,4,0,4,36,0.00,0.00, NGO CHONG WAH,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS205,Operating Systems,G4,46,40,21,0,20,20,18.10,18.10, LOW SIOW MENG,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS205,Operating Systems,SG81,48,0,0,0,0,1,0.00,0.00, NGO CHONG WAH,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS206,Software Product Management,G1,46,40,11,0,11,29,0.00,0.00, SIAU KENG LENG,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS206,Software Product Management,SG81,48,0,0,0,0,1,0.00,0.00, SIAU KENG LENG,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS301,IT Solution Architecture(SMU-X),G1,46,43,6,0,5,38,14.91,14.91, KOH KWAN CHIN,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS301,IT Solution Architecture(SMU-X),G2,46,43,5,0,1,42,20.22,10.00, KOH KWAN CHIN,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS301,IT Solution Architecture(SMU-X),G3,46,43,21,0,21,22,0.00,0.00, YUNGHANS IRAWAN,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS301,IT Solution Architecture(SMU-X),G4,46,43,18,0,17,26,10.01,10.01, YUNGHANS IRAWAN,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS302,IT Solution Lifecycle Management,G1,46,46,0,0,0,46,0.00,0.00, CHRIS POSKITT,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS302,IT Solution Lifecycle Management,G2,46,46,0,0,0,46,0.00,0.00, CHRIS POSKITT,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS302,IT Solution Lifecycle Management,G4,46,46,3,0,3,43,0.00,0.00, SWETHA GOTTIPATI,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS420,Introduction to Artificial Intelligence,G1,46,43,5,0,4,39,37.45,37.45, AKSHAT KUMAR,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS420,Introduction to Artificial Intelligence,G2,46,43,6,0,3,40,15.00,12.00, AKSHAT KUMAR,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS420,Introduction to Artificial Intelligence,G3,46,43,4,0,3,40,22.42,22.42, ARNE JONNI SUPPE,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS421,Principles of Machine Learning,G2,48,43,10,0,9,34,12.00,12.00, ANTOINE LEDENT,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS422,"Reasoning, Planning and Learning under Uncertainty",G1,46,43,16,0,16,27,0.00,0.00, PRADEEP REDDY VARAKANTHAM,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS423,Heuristic Search and Optimisation,G1,46,43,20,0,20,23,0.00,0.00, DJORDJE ZIKELIC,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS425,Generative AI for Natural Language Communication,G1,46,43,14,0,13,30,10.00,10.00, GAO WEI,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS425,Generative AI for Natural Language Communication,G2,46,43,12,0,12,31,0.00,0.00, GAO WEI,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS440,Foundations of Cybersecurity,G1,46,43,1,0,0,43,30.01,30.01, DING XUHUA,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS440,Foundations of Cybersecurity,G2,46,42,2,0,0,42,40.00,30.00, DING XUHUA,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS440,Foundations of Cybersecurity,G3,46,42,0,0,0,42,0.00,0.00, YANG GUOMIN,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS440,Foundations of Cybersecurity,G4,46,43,2,0,0,43,15.50,11.00, CRYS TAN,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS442,Data Security and Privacy,G1,46,40,1,0,0,40,68.79,68.79, YANG GUOMIN,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS445,Cyber Threat Intelligence,G1,46,43,0,0,0,43,0.00,0.00, LIM YI HAO,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS446,Offensive Cybersecurity,G1,46,43,0,0,0,43,0.00,0.00, SIM CHER BOON,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS460,Foundations of Cyber-Physical Systems(SMU-X),G1,46,43,16,0,15,28,10.00,10.00, AARTHI KANNALAGAN,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS464,Full Stack Development,G1,46,43,0,0,0,43,0.00,0.00, LIM YI SHENG,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS470,Guided Research in Computer Science,G1,48,0,0,0,0,0,0.00,0.00, SUN JUN,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS471,Guided Research in Computer Science II,G1,48,0,0,0,0,0,0.00,0.00, SUN JUN,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS472,Guided Advanced Research in Computer Science,G1,48,0,0,0,0,0,0.00,0.00, SUN JUN,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS480,Computer Science Project Experience(SMU-X),G1,50,50,34,0,34,16,0.00,0.00, THIVYA KANDAPPU,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS480,Computer Science Project Experience(SMU-X),G2,50,50,20,0,20,30,0.00,0.00, SUNIL JIWATRAM DADLANI,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS480,Computer Science Project Experience(SMU-X),G3,50,50,19,0,19,31,0.00,0.00, MUHAMMAD BIN MOHSIN,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,CS490,Computer Science Work-Study Elective,G1,48,0,0,0,0,0,0.00,0.00, CHUA HONG NGOH,SIS
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,DSA201,Statistical Inference for Data Science,G1,48,43,14,0,14,29,0.00,0.00, DANIEL PREVE,SOE
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,DSA211,Statistical Learning with R,G1,48,43,1,0,0,43,46.08,46.08, LIU SHEW FAN,SOE
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,DSA211,Statistical Learning with R,SG91,48,0,0,0,0,1,0.00,0.00, KWONG KOON SHING,SOE
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,DSA212,Data Analytics with R,G1,48,43,0,0,0,43,0.00,0.00, DANIEL PREVE,SOE
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,DSA212,Data Analytics with R,G2,48,43,19,0,12,31,13.86,10.00, DANIEL PREVE,SOE
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,DSA212,Data Analytics with R,SG91,48,0,0,0,0,1,0.00,0.00, GOH JING RONG,SOE
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,DSA312,Data Science with Python,G1,48,43,8,0,6,37,29.50,10.00, GOH JING RONG,SOE
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,ECON104,Mathematics for Economics,G1,48,7,6,0,6,1,0.00,0.00, TAKASHI KUNIMOTO,SOE
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,ECON104,Mathematics for Economics,G2,48,7,0,0,0,7,0.00,0.00, TAKASHI KUNIMOTO,SOE
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,ECON104,Mathematics for Economics,G3,48,7,4,0,4,3,0.00,0.00, MASSIMILIANO LANDI,SOE
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,ECON107,Introduction to Econometrics,G1,48,44,11,0,11,33,0.00,0.00, DOU LIYU,SOE
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,ECON107,Introduction to Econometrics,G2,48,44,11,0,11,33,0.00,0.00, CAO WENJIA,SOE
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,ECON107,Introduction to Econometrics,G3,48,44,10,0,9,35,16.88,16.88, DENNIS LIM,SOE
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,ECON107,Introduction to Econometrics,SG91,48,0,0,0,0,1,0.00,0.00, YICHONG ZHANG,SOE
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,ECON107,Introduction to Econometrics,SG92,48,0,0,0,0,1,0.00,0.00, CHOW HWEE KWAN,SOE
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,ECON111,Microeconomics 1,G1,48,44,9,0,9,35,0.00,0.00, MASSIMILIANO LANDI,SOE
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,ECON111,Microeconomics 1,G2,48,44,1,0,0,44,30.15,30.15, GERALD FOONG,SOE
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,ECON111,Microeconomics 1,G3,48,44,4,0,3,41,11.11,11.11, GERALD FOONG,SOE
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,ECON111,Microeconomics 1,G4,48,44,6,0,5,39,14.01,14.01, GERALD FOONG,SOE
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,ECON111,Microeconomics 1,SG91,48,0,0,0,0,1,0.00,0.00, ALJOSCHA JANSSEN,SOE
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,ECON112,Macroeconomics 1,G1,48,44,1,0,0,44,62.00,62.00, HUYNH BAO TAN,SOE
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,ECON112,Macroeconomics 1,G2,48,44,3,0,3,41,0.00,0.00, HUYNH BAO TAN,SOE
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,ECON112,Macroeconomics 1,G3,48,44,11,0,11,33,0.00,0.00, YI XIN,SOE
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,ECON112,Macroeconomics 1,SG81,48,0,0,0,0,1,0.00,0.00, YI XIN,SOE
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,ECON112,Macroeconomics 1,SG91,48,0,0,0,0,1,0.00,0.00, ISMAIL BAYDUR,SOE
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,ECON113,Economics of Globalisation,G1,48,43,1,0,1,42,0.00,0.00, TAN KIM SONG,SOE
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,ECON113,Economics of Globalisation,SG81,48,0,0,0,0,1,0.00,0.00, TAN KIM SONG,SOE
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,ECON118,Economic Development in Asia,G1,48,44,3,0,1,43,28.29,28.29, MADHAV SHRIHARI ANEY,SOE
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,ECON118,Economic Development in Asia(SMU-X),G2,48,45,0,0,0,45,0.00,0.00, MADHAV SHRIHARI ANEY,SOE
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,ECON118,Economic Development in Asia,G3,48,44,2,0,1,43,43.88,43.88, MADHAV SHRIHARI ANEY,SOE
2025-26 Term 1,Regular Academic Session,Round 1B Window 2,ECON118,Economic Development in Asia,G4,48,44,0,0,0,44,0.00,0.00, MADHAV SHRIHARI ANEY,SOE
